the_geom,postcode,id,name,building_name,street_name,suburb,state,cartodb_id,address,phone_number,latitude,longitude,active,ticket_types_sold,comments,opal_id
0101000020E6100000E658DE550FDE62408A01124DA0F240C0,2166,24266,Cabramatta East Newsagency, ,150 Cabramatta Rd,Cabramatta,NSW,75,"150 Cabramatta Rd, Cabramatta NSW 2166",02 9724 1194,-33.895517,150.939372,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24266
0101000020E6100000016E162F16E26240C9AD49B7250241C0,2226,24267,Jannali Newsagency, ,86 Railway Cres,Jannali,NSW,76,"86 Railway Cres, Jannali NSW 2226",02 9528 9558,-34.016776,151.065208,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24267
0101000020E6100000BCA5E6BC90DD6240F06AB93313F640C0,2170,24271,Liverpool Convenience Store, ,208-212 Macquarie St,Liverpool,NSW,77,"208-212 Macquarie St, Liverpool NSW 2170",02 9600 6260,-33.922461,150.9239182,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24271
0101000020E6100000DB9F30CD59E0624011C88047AFEA40C0,2142,24272,Granville Newsagency, ,26 South St,Granville,NSW,78,"26 South St, Granville NSW 2142",02 9637 1719,-33.8334741,151.0109621,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24272
0101000020E6100000AB64B61A08DD624093872AA160E240C0,2148,24274,CTC Blacktown,Blacktown Station,Main St,Blacktown,NSW,79,"Blacktown Station, Main St, Blacktown NSW 2148",02 9679 7787,-33.7685739,150.9072393,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24274
0101000020E6100000417DCB9C2EDE6240C47762D68BF140C0,2166,24276,Canley Vale News, ,1 Canley Vale Rd,Canley Vale,NSW,80,"1 Canley Vale Rd, Canley Vale NSW 2166",02 9724 6584,-33.88708,150.94319,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24276
0101000020E6100000F58079C894DA62401684F23E8E0641C0,2560,24277,Leumeah Newsagency, ,O'Sullivan Rd,Leumeah,NSW,81,"O'Sullivan Rd, Leumeah NSW 2560",02 4625 1496,-34.051216,150.830662,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24277
0101000020E6100000B631A142C8DD624002EC6E6187E140C0,2147,24283,CTC Lalor Park,,16 Freeman St,Lalor Park,NSW,82,"16 Freeman St, Lalor Park NSW 2147",02 9624 8180,-33.761943988,150.930695834,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24283
0101000020E61000004F3FA88B14E5624023F59ECA69DD40C0,2075,24293,St Ives Village Newsagency, ,166-172 Mona Vale Rd,St Ives,NSW,83,"166-172 Mona Vale Rd, St Ives NSW 2075",02 9449 7565,-33.729791,151.158758,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24293
0101000020E6100000629813B4C9DD624044D7851F9CE140C0,2147,24296,IGA Lalor Park, ,58 Freeman St,Lalor Park,NSW,84,"58 Freeman St, Lalor Park NSW 2147",02 9624 4254,-33.762577,150.930872,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24296
0101000020E61000003B29EF8A40E06240F35461156AF040C0,2162,24306,Abu Youssef Mini Mart,,23A Hector St,Chester Hill,NSW,85,"23a Hector St, Chester Hill NSW 2162",02 9743 8068,-33.878237412,151.007878749,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24306
0101000020E6100000B7AA36493DDF6240EFE76F9DDADF40C0,2153,24308,Welcome Mart Baulkham Hills, ,1A Glanmire Rd,Baulkham Hills,NSW,86,"1A Glanmire Rd, Baulkham Hills NSW 2153",02 9838 0151,-33.7488591,150.9762312,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24308
0101000020E610000076A911FA19E06240ABCC94D6DFE040C0,2153,24311,Hills Wine House & Supermarket, ,34-36 Baker Cres,Baulkham Hills,NSW,88,"34-36 Baker Cres, Baulkham Hills NSW 2153",02 9639 7652,-33.756831,151.003171,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24311
0101000020E6100000D8F2CAF5B6E662404FCFBBB1A0DE40C0,2085,24316,Belrose Newsagency,Glenrose Shopping Centre,Glen St,Belrose,NSW,89,"Glenrose Shopping Centre, Glen St, Belrose NSW 2085",02 9451 9171,-33.739279,151.209834,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24316
0101000020E6100000BC61A8B1E7DD6240A6278F1BBCE540C0,2146,24318,IGA Toongabbie,,4 Claudia Rd,Toongabbie,NSW,90,"4 Claudia Rd, Toongabbie NSW 2146",02 9631 0402,-33.79480309,150.934532956,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24318
0101000020E6100000DDCEBEF2A0E16240C87553CA6BDB40C0,2126,24319,Lucky 7 Cherrybrook, ,132 Shepherds Dr,Cherrybrook,NSW,91,"132 Shepherds Dr, Cherrybrook NSW 2126",02 9875 1757,-33.714227,151.050897,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24319
0101000020E610000001310917F2DE624097689082A7E440C0,2146,24320,IGA Old Toongabbie, ,54-56 Fitzwilliam Rd,Old Toongabbie,NSW,92,"54-56 Fitzwilliam Rd, Old Toongabbie NSW 2146",02 9631 8583,-33.786362,150.967052,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24320
0101000020E6100000DFF6A9CFFAE062407A455CA560DF40C0,2125,24322,Coonara Newsagency, ,35 Coonara Ave,West Pennant Hills,NSW,93,"35 Coonara Ave, West Pennant Hills NSW 2125",02 9680 7655,-33.7451369,151.0306166,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24322
0101000020E61000009DC9480775E1624016ACCCEF8FD340C0,2159,24327,Galston Village Newsagency, ,354 Galston Rd,Galston,NSW,94,"354 Galston Rd, Galston NSW 2159",02 9653 1578,-33.6528301,151.0455357,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24327
0101000020E6100000E0C61CBACFE76240B2B96A9E23E040C0,2086,24330,Skyline Newsagency, ,18A Frenchs Forest Rd,Frenchs Forest,NSW,95,"18A Frenchs Forest Rd, Frenchs Forest NSW 2086",02 9451 5503,-33.751087,151.2441073,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24330
0101000020E610000088D57A1A8BDD6240B46FEEAF1EDF40C0,2147,24332,Kings Langley Newsagency, ,125 James Cook Dr,Kings Langley,NSW,96,"125 James Cook Dr, Kings Langley NSW 2147",02 9674 3318,-33.743124,150.9232304,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24332
0101000020E610000085CC3A8842DF62403E7782FDD7E640C0,2145,24333,Darcy Rd Newsagency, ,39 Darcy Rd,Wentworthville,NSW,97,"39 Darcy Rd, Wentworthville NSW 2145",02 9631 9283,-33.8034665,150.9768716,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24333
0101000020E610000032CA425AA4E06240A842E55A92EE40C0,2144,24334,Wellington Mixed Business,,74 Wellington Rd ,Auburn,NSW,98,"74 Wellington Rd, Auburn NSW 2144",02 9646 1308,-33.863841402,151.020062571,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24334
0101000020E61000006F067FBF98E06240052D246074E740C0,2151,24339,Honest Grocery & Convenience,Shop 2,146 Pennant St,North Parramatta,NSW,99,"146 Pennant St, North Parramatta NSW 2151",02 9890 8679,-33.808239,151.018646,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24339
0101000020E6100000C56E07398BDE62408A83606267F940C0,2170,24341,IGA Hammondville,,48 Walder Rd,Hammondville,NSW,100,"48 Walder Rd, Hammondville NSW 2170",02 9825 3071,-33.948467538,150.954494967,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24341
0101000020E61000005D2CB1D7A0DF6240FD0406FF11F840C0,2214,24343,Milperra Newsagency, ,6-8 Bullecourt Ave,Milperra,NSW,101,"6-8 Bullecourt Ave, Milperra NSW 2214",02 9772 3568,-33.9380492,150.9883841,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24343
0101000020E6100000AA2C2BC951DD624075BA389954D740C0,2155,24345,Rouse Hill Newsagency,"Shop 6, Rouse Hill Village Centre",Windsor Rd,Rouse Hill,NSW,102,"Rouse Hill Village Centre, Windsor Rd, Rouse Hill NSW 2155",,-33.682269242,150.91623362,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24345
0101000020E61000001DE38A8BA3DD62403BFDA02E52E640C0,2148,24346,Welcome Mart Prospect, ,3 Aldgate St,Prospect,NSW,103,"3 Aldgate St, Prospect NSW 2148",02 9631 8022,-33.799383,150.926214,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24346
0101000020E61000001D1CEC4D8CDD62409A779CA223DF40C0,2147,24349,CTC Kings Langley, ,16 James Cook Dr,Kings Langley,NSW,104,"16 James Cook Dr, Kings Langley NSW 2147",02 9838 4055,-33.743275,150.923377,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24349
0101000020E6100000843FE96238DE6240D26E1AF941FA40C0,2173,24350,Wattle Grove Newsagency,Wattle Grove Plaza,Village Way,Wattle Grove,NSW,105,"Village Way, Wattle Grove NSW 2173",02 9825 3227,-33.955138338,150.944383102,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24350
0101000020E6100000A6608DB3E9DC6240D6C6D8092F3141C0,2518,24354,Freedom Fuels Towradgi, ,119 Towradgi Rd,Towradgi,NSW,106,"119 Towradgi Rd, Towradgi NSW 2518",02 4283 5100,-34.384248,150.903528,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24354
0101000020E6100000217134EC5CCD6240B8B1344B5D3D41C0,2576,24359,Cameron's Newsgaency, ,315 Bong Bong St,Bowral,NSW,107,"315 Bong Bong St, Bowral NSW 2576",02 4861 1853,-34.4794096,150.4175931,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24359
0101000020E6100000BA956FC7E5D362403637A6272CE240C0,2773,24360,Glenbrook Newsagency, ,5 Ross St,Glenbrook,NSW,108,"5 Ross St, Glenbrook NSW 2773",02 4739 1802,-33.7669725,150.6217992,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24360
0101000020E610000016A1D80A9AE6624092CA147310F040C0,2000,24363,City Convenience Store George St, ,525 George St,Sydney,NSW,109,"525 George St, Sydney NSW 2000",02 9267 8366,-33.875502,151.206304,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24363
0101000020E6100000E22021CA17E7624029931ADA00F040C0,2011,24371,EzyMart William St, ,234 William St,Potts Point,NSW,110,"234 William St, Potts Point NSW 2011",02 9357 2654,-33.875026,151.221654,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24371
0101000020E6100000BDC3EDD030E8624098F6CDFDD5F540C0,2034,24373,City Mart Coogee Bay Rd, ,250 Coogee Bay Rd,Coogee,NSW,111,"250 Coogee Bay Rd, Coogee NSW 2034",02 9665 1778,-33.920593,151.255959,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24373
0101000020E6100000C7D8092F41E76240677E350708F640C0,2032,24375,Tokyo Super, ,307 Anzac Pde,Kingsford,NSW,112,"307 Anzac Pde, Kingsford NSW 2032",02 9662 4908,-33.92212,151.226707,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24375
0101000020E61000008CBD175F34E7624047C49448A2EF40C0,2011,24376,City Convenience Store Potts Point,Shop 3,50-58 Macleay St,Elizabeth Bay,NSW,113,"50-58 Macleay St, Elizabeth Bay NSW 2011",02 9357 7916,-33.87214,151.225143,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24376
0101000020E61000000234000AA4E66240CA7C51CC8BF340C0,2017,24377,Green Square Supermarket, ,965 Bourke St,Waterloo,NSW,114,"965 Bourke St, Waterloo NSW 2017",02 8399 2332,-33.9027038,151.2075243,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24377
0101000020E610000070D63B3748E762408969954F45F640C0,2032,24380,IGA Kingsford, ,361 Anzac Pde,Kingsford,NSW,115,"361 Anzac Pde, Kingsford NSW 2032",02 9663 4737,-33.9239902,151.2275654,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24380
0101000020E61000009ABE88CA37DA624059C4BFEE054841C0,2529,24388,Metro Petroleum Oak Flats, ,80 Central Ave,Oak Flats,NSW,116,"80 Central Ave, Oak Flats NSW 2529",02 4257 5338,-34.562681049,150.819310443,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24388
0101000020E61000007AD843AF7AE46240AB487D40FD0641C0,2230,24396,Burraneer Supermarket,,139 Woolooware Rd,Burraneer,NSW,117,"139 Woolooware Rd, Burraneer NSW 2230",02 9523 8008,-34.054603635,151.139976151,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24396
0101000020E6100000B0CD21047FE06240A77FA4E3C50141C0,2234,24398,Menai Newsagency,Menai Market Place,152-194 Allison Cres,Menai,NSW,118,"Menai Market Place, 152-194 Allison Cres, Menai NSW 2234",02 9541 4331,-34.0138516,151.0155049,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24398
0101000020E6100000504398FE8CE06240E671D9671CF840C0,2212,24404,Metro Petroleum Revesby West,,10-12 Milperra Rd,Revesby,NSW,119,"10-12 Milperra Rd, Revesby NSW 2212",02 9772 2310,-33.938366872,151.017211244,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24404
0101000020E61000006B239EEC66E3624030D0B52FA00341C0,2228,24412,Metro Petroleum Miranda, ,220 Port Hacking Rd,Miranda,NSW,120,"220 Port Hacking Rd, Miranda NSW 2228",02 9531 4793,-34.028326,151.106314,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24412
0101000020E6100000975643E21EDD6240526342CC252F41C0,2518,24414,Metro Petroleum Bellambi,,209-211 Rothery St,Bellambi,NSW,121,"209-211 Rothery St , Bellambi NSW 2518",02 4283 4461,-34.368341,150.91002,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24414
0101000020E6100000CE88D2DEE0E06240215C01857AF840C0,2211,24415,Salam Convenience, ,93 Gibson Ave,Padstow,NSW,122,"93 Gibson Ave, Padstow NSW 2211",02 9773 6143,-33.941239,151.02745,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24415
0101000020E61000002ACA84E392E1624050FF3D9EB4F640C0,2196,24416,Punchbowl Convenience Plus,,849 Punchbowl Rd ,Punchbowl,NSW,123,"849 Punchbowl Rd, Punchbowl NSW 2196 ",,-33.927387028,151.049180755,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24416
0101000020E61000006295AF2449DC62404395BD4C243841C0,2500,24421,Your Fuel,,136 Gladstone Ave,Coniston ,NSW,124,"136 Gladstone Ave, Coniston NSW 2500",,-34.438607781,150.883928626,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24421
0101000020E6100000F0DEB68EE8DB624058E61F10374241C0,2502,24425,Sunset Petroleum, ,146 Windang Rd,Primbee,NSW,125,"146 Windang Rd, Primbee NSW 2502",02 4296 5683,-34.517305389,150.872138364,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24425
0101000020E6100000DEA51BFBDEE36240394DFCD78D0741C0,2229,24426,IGA Lilli Pilli,,526-532 Port Hacking Rd,Caringbah South,NSW,126,"526-532 Port Hacking Rd, Caringbah South NSW 2229",02 9524 2384,-34.059016226,151.120969347,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24426
0101000020E61000000F290648B4D962404051D9B0A64841C0,2527,24428,Enhance Albion Park,,253 Princes Hwy,Albion Park Rail,NSW,127,"253 Princes Hwy, Albion Park Rail NSW 2527",02 4256 6694,-34.567587,150.803257,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24428
0101000020E61000002C0D3EC598E1624084CC723261F740C0,2196,24440,Punchbowl Convenience Store,,1484 Canterbury Rd ,Punchbowl,NSW,128,"1484 Canterbury Rd, Punchbowl NSW 2196",02 9708 5510,-33.932653719,151.04989874,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24440
0101000020E610000038899C1998E26240C0C52F61D90041C0,2225,24443,Oyster Bay Newsagency, ,123-127 Como Rd,Oyster Bay,NSW,129,"123-127 Como Rd, Oyster Bay NSW 2225",02 9528 7007,-34.0066339,151.0810669,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24443
0101000020E610000053AEF02E57E3624037A5BC56420141C0,2224,24444,Southgate Newsagency,Southgate Shopping Centre,Cnr Princes Hwy & Port Hacking Rd,Sylvania,NSW,130,"Southgate Shopping Centre, Cnr Princes Hwy & Port Hacking Rd, Sylvania NSW 2224",02 6522 9073,-34.009837,151.1043925,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24444
0101000020E6100000E910381268DF624026C808A8701841C0,2508,24449,Helensburgh Newsagency,Shop 7,123 Parkes St,Helensburgh,NSW,131,"123 Parkes St, Helensburgh NSW 2508",02 4294 1036,-34.190938,150.981454,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24449
0101000020E6100000301534908BDB6240E2025ED3B44641C0,2528,24450,Wals Pharmacy,,3-5 George St,Warilla,NSW,132,"3-5 George St, Warilla NSW 2528",02 4295 1429,-34.552393361,150.860786535,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24450
0101000020E6100000F35071A231E66240DF4A345032F140C0,2037,24455,Ezy Convenience Store, ,257 Broadway,Glebe,NSW,133,"257 Broadway, Glebe NSW 2037",02 9518 4690,-33.88434794,151.193558904,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24455
0101000020E61000001F97DD384EE4624064F9049A19F140C0,2048,24458,Haberfield Petrol, ,163-165 Parramatta Rd,Haberfield,NSW,134,"163-165 Parramatta Rd, Haberfield NSW 2048",02 9799 8038,-33.8835938,151.1345486,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24458
0101000020E61000009FC9FE799AE26240A20A7F8637F540C0,2192,24462,All Seasons Convenience Store, ,1 Benaron Rd,Belmore,NSW,135,"1 Benaron Rd, Belmore NSW 2192",02 9703 1262,-33.915757,151.081357,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24462
0101000020E61000008E1B237EEAE2624097C9703C9FF140C0,2136,24465,Strathfield South Newsagency, ,193 The Boulevarde,Strathfield,NSW,136,"193 The Boulevarde, Strathfield NSW 2136",02 9642 2974,-33.887672,151.0911246,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24465
0101000020E610000015AF33370FE46240A4B7AAB290F940C0,2207,24466,IGA Bexley,,424-426 Forest Rd,Bexley,NSW,137,"424-426 Forest Rd, Bexley NSW 2207",02 9567 2879,-33.94972833,151.126857377,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24466
0101000020E610000069E9656F84E56240FFE89B340DF340C0,2042,24467,Foodworks Enmore, ,173A Enmore Rd,Enmore,NSW,138,"173A Enmore Rd, Enmore NSW 2042",02 9517 2771,-33.8988405,151.1724164,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24467
0101000020E6100000C422861D46DD6240C4B5DAC35EE040C0,2148,24472,Metro Petroleum Blacktown South, ,148 Sunnyholt Rd,Blacktown,NSW,139,"148 Sunnyholt Rd, Blacktown NSW 2148",02 9622 8993,-33.752892,150.914809,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24472
0101000020E6100000C48BCFAE4CD662408951216816E340C0,2750,24474,Southlands Newsagency,Southlands Shopping Centre,2 Birmingham Rd,South Penrith,NSW,140,"Southlands Shopping Centre, 2 Birmingham Rd, South Penrith NSW 2750",02 4722 8882,-33.7741213,150.6968607,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24474
0101000020E6100000EBA4BE2C6DDB624000CADFBDA3F640C0,2171,24476,Hoxton Park Newsagency,Shop 4,600 Hoxton Park Rd,Hoxton Park,NSW,141,"600 Hoxton Park Rd, Hoxton Park NSW 2171",02 9607 4179,-33.926872,150.857077,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24476
0101000020E61000000EDC195710DA6240A1A53A03B4F540C0,2179,24485,West Hoxton Newsagency,"Shop 8, West Hoxton Shopping Centre",Cnr Fifteenth Ave & Edmondson Ave,Austral,NSW,142,"West Hoxton Shopping Centre, Cnr Fifteenth Ave & Edmondson Ave, Austral NSW 2179",02 9606 0903,-33.919556049,150.814494658,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24485
0101000020E610000072FA7ABE66D562407B4E7ADFF8E440C0,2745,24486,King of the Pack Glenmore Park,"Shop 5, Glenmore Park Town Centre",Town Tce,Glenmore Park,NSW,143,"Glenmore Park Town Centre, Town Tce, Glenmore Park NSW 2745",02 4737 8401,-33.788845,150.668792,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,24486
