mode,date,tap,time,count
lightrail,20160809,on,17:30,826
lightrail,20160809,on,20:30,146
lightrail,20160809,on,10:15,330
lightrail,20160809,on,17:15,724
lightrail,20160809,on,08:30,754
lightrail,20160809,on,10:30,351
lightrail,20160809,on,09:00,428
lightrail,20160809,on,07:30,501
lightrail,20160809,on,20:15,174
lightrail,20160809,on,06:30,191
lightrail,20160809,on,13:45,423
lightrail,20160809,on,18:00,605
lightrail,20160809,on,15:30,532
lightrail,20160809,on,11:15,398
lightrail,20160809,on,18:45,332
lightrail,20160809,on,11:30,380
lightrail,20160809,on,15:15,603
lightrail,20160809,on,19:15,271
lightrail,20160809,on,19:30,224
lightrail,20160809,on,06:15,167
lightrail,20160809,on,15:00,509
lightrail,20160809,on,21:45,179
lightrail,20160809,on,12:45,489
lightrail,20160809,on,13:15,579
lightrail,20160809,on,16:45,560
lightrail,20160809,on,17:45,638
lightrail,20160809,on,17:00,743
lightrail,20160809,on,08:00,782
lightrail,20160809,on,16:00,508
lightrail,20160809,on,21:15,140
lightrail,20160809,on,13:00,564
lightrail,20160809,on,20:00,190
lightrail,20160809,on,12:30,521
lightrail,20160809,on,12:15,502
lightrail,20160809,on,09:30,386
lightrail,20160809,on,07:00,282
lightrail,20160809,on,14:45,447
lightrail,20160809,on,14:15,426
lightrail,20160809,on,08:45,537
lightrail,20160809,on,09:15,362
lightrail,20160809,on,16:30,528
lightrail,20160809,on,22:15,120
lightrail,20160809,on,10:00,311
lightrail,20160809,on,14:30,425
lightrail,20160809,on,18:15,596
lightrail,20160809,on,18:30,406
lightrail,20160809,on,06:45,186
lightrail,20160809,on,20:45,186
lightrail,20160809,on,07:45,648
lightrail,20160809,on,23:00,72
lightrail,20160809,on,08:15,840
lightrail,20160809,off,19:00,376
lightrail,20160809,off,13:30,498
lightrail,20160809,off,12:00,314
lightrail,20160809,off,15:45,437
lightrail,20160809,off,10:45,307
lightrail,20160809,off,06:00,71
lightrail,20160809,off,11:45,311
lightrail,20160809,off,16:30,469
lightrail,20160809,off,22:45,123
lightrail,20160809,off,09:45,365
lightrail,20160809,off,19:45,213
lightrail,20160809,off,11:00,330
lightrail,20160809,off,16:15,404
lightrail,20160809,off,21:30,125
lightrail,20160809,off,21:00,133
lightrail,20160809,off,14:00,385
lightrail,20160809,off,22:00,188
lightrail,20160809,off,07:15,281
lightrail,20160809,off,22:30,116
lightrail,20160809,off,17:30,712
lightrail,20160809,off,20:30,212
lightrail,20160809,off,10:15,305
lightrail,20160809,off,17:15,693
lightrail,20160809,off,08:30,894
lightrail,20160809,off,10:30,370
lightrail,20160809,off,09:00,514
lightrail,20160809,off,07:30,339
lightrail,20160809,off,20:15,157
lightrail,20160809,off,06:30,155
lightrail,20160809,off,13:45,462
lightrail,20160809,off,18:00,659
lightrail,20160809,off,06:45,188
lightrail,20160809,off,11:15,335
lightrail,20160809,off,18:45,377
lightrail,20160809,off,11:30,419
lightrail,20160809,off,15:15,495
lightrail,20160809,off,19:15,284
lightrail,20160809,off,19:30,279
lightrail,20160809,off,06:15,118
lightrail,20160809,off,15:00,418
lightrail,20160809,off,21:45,146
lightrail,20160809,off,12:45,457
lightrail,20160809,off,13:15,556
lightrail,20160809,off,16:45,513
lightrail,20160809,off,17:45,648
lightrail,20160809,off,17:00,503
lightrail,20160809,off,08:00,620
lightrail,20160809,off,16:00,512
lightrail,20160809,off,21:15,151
lightrail,20160809,off,23:15,71
lightrail,20160809,off,13:00,557
lightrail,20160809,off,20:00,173
lightrail,20160809,off,12:30,500
lightrail,20160809,off,12:15,506
lightrail,20160809,off,09:30,388
lightrail,20160809,off,07:00,157
lightrail,20160809,off,14:45,434
lightrail,20160809,off,14:15,438
lightrail,20160809,off,08:45,720
lightrail,20160809,off,09:15,455
lightrail,20160809,off,23:30,61
lightrail,20160809,off,22:15,142
lightrail,20160809,off,10:00,301
lightrail,20160809,off,14:30,429
lightrail,20160809,off,18:15,630
lightrail,20160809,off,18:30,516
lightrail,20160809,off,-1,1113
lightrail,20160809,off,15:30,553
lightrail,20160809,off,20:45,183
lightrail,20160809,off,07:45,461
lightrail,20160809,off,23:00,111
lightrail,20160809,off,08:15,753
lightrail,20160808,on,19:00,313
lightrail,20160808,on,13:30,933
lightrail,20160808,on,12:00,717
lightrail,20160808,on,15:45,576
lightrail,20160808,on,09:15,500
lightrail,20160808,on,10:45,546
lightrail,20160808,on,06:00,188
lightrail,20160808,on,11:45,592
lightrail,20160808,on,05:45,169
lightrail,20160808,on,04:45,170
lightrail,20160808,on,08:15,933
lightrail,20160808,on,05:00,191
lightrail,20160808,on,11:00,582
lightrail,20160808,on,16:15,717
lightrail,20160808,on,21:30,164
lightrail,20160808,on,23:30,42
lightrail,20160808,on,23:15,45
lightrail,20160808,on,20:15,165
lightrail,20160808,on,21:00,157
lightrail,20160808,on,14:00,864
lightrail,20160808,on,22:00,131
lightrail,20160808,on,07:15,441
lightrail,20160808,on,22:30,109
lightrail,20160808,on,17:30,826
lightrail,20160808,on,20:30,154
lightrail,20160808,on,10:15,501
lightrail,20160808,on,17:15,757
lightrail,20160808,on,08:30,775
lightrail,20160808,on,10:30,646
lightrail,20160808,on,09:00,551
lightrail,20160808,on,07:30,514
lightrail,20160808,on,16:45,626
lightrail,20160808,on,06:30,274
lightrail,20160808,on,13:45,813
lightrail,20160808,on,18:00,601
lightrail,20160808,on,15:30,768
lightrail,20160808,on,11:15,549
lightrail,20160808,on,18:45,358
lightrail,20160808,on,11:30,653
lightrail,20160808,on,15:15,911
lightrail,20160808,on,19:45,227
lightrail,20160808,on,19:15,284
lightrail,20160808,on,19:30,256
lightrail,20160808,on,06:15,243
lightrail,20160808,on,15:00,819
lightrail,20160808,on,21:45,138
lightrail,20160808,on,12:45,954
lightrail,20160808,on,13:15,934
lightrail,20160808,on,05:30,167
lightrail,20160808,on,17:45,683
lightrail,20160808,on,17:00,767
lightrail,20160808,on,08:00,887
lightrail,20160808,on,16:00,660
lightrail,20160808,on,21:15,134
lightrail,20160808,on,05:15,186
lightrail,20160808,on,13:00,1104
lightrail,20160808,on,20:00,190
lightrail,20160808,on,12:30,849
lightrail,20160808,on,12:15,674
lightrail,20160808,on,09:30,476
lightrail,20160808,on,07:00,309
lightrail,20160808,on,14:45,646
lightrail,20160808,on,14:15,662
lightrail,20160808,on,04:30,129
lightrail,20160808,on,08:45,631
lightrail,20160808,on,16:30,590
lightrail,20160808,on,22:15,139
lightrail,20160808,on,22:45,82
lightrail,20160808,on,10:00,530
lightrail,20160808,on,14:30,617
lightrail,20160808,on,18:15,511
lightrail,20160808,on,18:30,457
lightrail,20160808,on,06:45,253
lightrail,20160808,on,20:45,167
lightrail,20160808,on,07:45,701
lightrail,20160808,on,23:00,77
lightrail,20160808,on,09:45,383
lightrail,20160808,off,19:00,373
lightrail,20160808,off,13:30,1006
lightrail,20160808,off,12:00,656
lightrail,20160808,off,15:45,657
lightrail,20160808,off,09:15,581
lightrail,20160808,off,10:45,530
lightrail,20160808,off,06:00,148
lightrail,20160808,off,11:45,528
lightrail,20160808,off,05:45,109
lightrail,20160808,off,04:45,176
lightrail,20160808,off,08:15,804
lightrail,20160808,off,05:00,169
lightrail,20160808,off,11:00,543
lightrail,20160808,off,16:15,585
lightrail,20160808,off,21:30,161
lightrail,20160808,off,23:30,59
lightrail,20160808,off,23:15,69
lightrail,20160808,off,20:15,183
lightrail,20160808,off,21:00,145
lightrail,20160808,off,14:00,841
lightrail,20160808,off,22:00,114
lightrail,20160808,off,07:15,307
lightrail,20160808,off,22:30,125
lightrail,20160808,off,17:30,722
lightrail,20160808,off,20:30,136
lightrail,20160808,off,10:15,505
lightrail,20160808,off,17:15,696
lightrail,20160808,off,08:30,842
lightrail,20160808,off,10:30,589
lightrail,20160808,off,09:00,641
lightrail,20160808,off,07:30,368
lightrail,20160808,off,16:45,568
lightrail,20160808,off,06:30,196
lightrail,20160808,off,13:45,820
lightrail,20160808,off,18:00,570
lightrail,20160808,off,23:45,44
lightrail,20160808,off,-1,955
lightrail,20160808,off,11:15,576
lightrail,20160808,off,18:45,439
lightrail,20160808,off,11:30,606
lightrail,20160808,off,15:15,766
lightrail,20160808,off,19:45,201
lightrail,20160808,off,19:15,241
lightrail,20160808,off,19:30,306
lightrail,20160808,off,06:15,211
lightrail,20160808,off,15:00,666
lightrail,20160808,off,21:45,162
lightrail,20160808,off,12:45,922
lightrail,20160808,off,13:15,924
lightrail,20160808,off,05:30,175
lightrail,20160808,off,17:45,791
lightrail,20160808,off,17:00,578
lightrail,20160808,off,08:00,726
lightrail,20160808,off,16:00,628
lightrail,20160808,off,21:15,145
lightrail,20160808,off,05:15,186
lightrail,20160808,off,13:00,987
lightrail,20160808,off,20:00,256
lightrail,20160808,off,12:30,785
lightrail,20160808,off,12:15,705
lightrail,20160808,off,09:30,490
lightrail,20160808,off,07:00,233
lightrail,20160808,off,14:45,606
lightrail,20160808,off,14:15,586
lightrail,20160808,off,04:30,106
lightrail,20160808,off,08:45,857
lightrail,20160808,off,16:30,622
lightrail,20160808,off,22:15,141
lightrail,20160808,off,22:45,98
lightrail,20160808,off,10:00,470
lightrail,20160808,off,14:30,773
lightrail,20160808,off,18:15,642
lightrail,20160808,off,18:30,519
lightrail,20160808,off,06:45,289
lightrail,20160808,off,15:30,830
lightrail,20160808,off,20:45,174
lightrail,20160808,off,07:45,524
lightrail,20160808,off,23:00,82
lightrail,20160808,off,09:45,476
lightrail,20160814,on,19:00,221
lightrail,20160814,on,13:30,760
lightrail,20160814,on,12:00,554
lightrail,20160814,on,15:45,615
lightrail,20160814,on,10:45,416
lightrail,20160814,on,06:00,38
lightrail,20160814,on,11:45,531
lightrail,20160814,on,16:30,579
lightrail,20160814,on,22:45,107
lightrail,20160814,on,09:45,302
lightrail,20160814,on,19:45,237
lightrail,20160814,on,11:00,499
lightrail,20160814,on,16:15,555
lightrail,20160814,on,21:30,166
lightrail,20160814,on,21:00,229
lightrail,20160814,on,14:00,591
lightrail,20160814,on,04:00,68
lightrail,20160814,on,07:15,83
lightrail,20160814,on,22:30,115
lightrail,20160814,on,17:30,534
lightrail,20160814,on,20:30,211
lightrail,20160814,on,10:15,427
lightrail,20160814,on,17:15,437
lightrail,20160814,on,08:30,185
lightrail,20160814,on,10:30,515
lightrail,20160814,on,09:00,268
lightrail,20160814,on,07:30,105
lightrail,20160814,on,20:15,169
lightrail,20160814,on,06:30,56
lightrail,20160814,on,13:45,618
lightrail,20160814,on,18:00,363
lightrail,20160814,on,15:30,626
lightrail,20160814,on,11:15,549
lightrail,20160814,on,18:45,271
lightrail,20160814,on,11:30,583
lightrail,20160814,on,15:15,657
lightrail,20160814,on,19:15,224
lightrail,20160814,on,19:30,241
lightrail,20160814,on,06:15,57
lightrail,20160814,on,15:00,614
lightrail,20160814,on,21:45,172
lightrail,20160814,on,12:45,646
lightrail,20160814,on,13:15,668
lightrail,20160814,on,16:45,648
lightrail,20160814,on,17:45,514
lightrail,20160814,on,17:00,482
lightrail,20160814,on,08:00,144
lightrail,20160814,on,16:00,520
lightrail,20160814,on,21:15,157
lightrail,20160814,on,23:15,71
lightrail,20160814,on,13:00,643
lightrail,20160814,on,20:00,190
lightrail,20160814,on,12:30,694
lightrail,20160814,on,12:15,546
lightrail,20160814,on,09:30,311
lightrail,20160814,on,07:00,54
lightrail,20160814,on,14:45,635
lightrail,20160814,on,14:15,623
lightrail,20160814,on,08:45,138
lightrail,20160814,on,09:15,273
lightrail,20160814,on,23:30,49
lightrail,20160814,on,04:15,102
lightrail,20160814,on,10:00,369
lightrail,20160814,on,14:30,626
lightrail,20160814,on,18:15,382
lightrail,20160814,on,18:30,312
lightrail,20160814,on,06:45,73
lightrail,20160814,on,20:45,165
lightrail,20160814,on,22:15,143
lightrail,20160814,on,07:45,88
lightrail,20160814,on,23:00,93
lightrail,20160814,on,22:00,156
lightrail,20160814,on,08:15,142
lightrail,20160814,off,19:00,261
lightrail,20160814,off,13:30,662
lightrail,20160814,off,12:00,591
lightrail,20160814,off,15:45,633
lightrail,20160814,off,10:45,405
lightrail,20160814,off,12:45,586
lightrail,20160814,off,11:45,506
lightrail,20160814,off,16:30,589
lightrail,20160814,off,22:45,116
lightrail,20160814,off,09:45,283
lightrail,20160814,off,19:45,237
lightrail,20160814,off,11:00,450
lightrail,20160814,off,16:15,593
lightrail,20160814,off,21:30,162
lightrail,20160814,off,21:00,189
lightrail,20160814,off,14:00,620
lightrail,20160814,off,04:00,49
lightrail,20160814,off,07:15,46
lightrail,20160814,off,22:30,133
lightrail,20160814,off,17:30,439
lightrail,20160814,off,20:30,158
lightrail,20160814,off,10:15,354
lightrail,20160814,off,17:15,541
lightrail,20160814,off,08:30,134
lightrail,20160814,off,10:30,437
lightrail,20160814,off,09:00,185
lightrail,20160814,off,07:30,66
lightrail,20160814,off,20:15,152
lightrail,20160814,off,06:30,56
lightrail,20160814,off,13:45,616
lightrail,20160814,off,18:00,383
lightrail,20160814,off,15:00,637
lightrail,20160814,off,06:45,60
lightrail,20160814,off,11:15,435
lightrail,20160814,off,18:45,352
lightrail,20160814,off,11:30,504
lightrail,20160814,off,15:15,575
lightrail,20160814,off,19:15,208
lightrail,20160814,off,19:30,214
lightrail,20160814,off,06:15,36
lightrail,20160814,off,00:15,35
lightrail,20160814,off,21:45,193
lightrail,20160814,off,13:00,692
lightrail,20160814,off,13:15,608
lightrail,20160814,off,16:45,466
lightrail,20160814,off,17:45,330
lightrail,20160814,off,17:00,494
lightrail,20160814,off,08:00,75
lightrail,20160814,off,16:00,549
lightrail,20160814,off,21:15,179
lightrail,20160814,off,23:15,96
lightrail,20160814,off,20:00,232
lightrail,20160814,off,12:30,587
lightrail,20160814,off,12:15,469
lightrail,20160814,off,09:30,234
lightrail,20160814,off,07:00,64
lightrail,20160814,off,14:45,640
lightrail,20160814,off,14:15,620
lightrail,20160814,off,08:45,165
lightrail,20160814,off,09:15,208
lightrail,20160814,off,23:30,71
lightrail,20160814,off,04:15,112
lightrail,20160814,off,10:00,293
lightrail,20160814,off,14:30,502
lightrail,20160814,off,18:15,521
lightrail,20160814,off,18:30,334
lightrail,20160814,off,-1,1591
lightrail,20160814,off,15:30,476
lightrail,20160814,off,20:45,177
lightrail,20160814,off,22:15,146
lightrail,20160814,off,07:45,98
lightrail,20160814,off,23:00,95
lightrail,20160814,off,22:00,142
lightrail,20160814,off,08:15,120
lightrail,20160810,on,19:00,319
lightrail,20160810,on,13:30,456
lightrail,20160810,on,12:00,383
lightrail,20160810,on,15:45,739
lightrail,20160810,on,10:45,301
lightrail,20160810,on,06:00,113
lightrail,20160810,on,11:45,322
lightrail,20160810,on,05:45,98
lightrail,20160810,on,22:45,165
lightrail,20160810,on,09:45,289
lightrail,20160810,on,19:45,197
lightrail,20160810,on,11:00,500
lightrail,20160810,on,16:15,539
lightrail,20160810,on,21:30,183
lightrail,20160810,on,21:00,187
lightrail,20160810,on,14:00,400
lightrail,20160810,on,22:00,132
lightrail,20160810,on,07:15,385
lightrail,20160810,on,22:30,127
lightrail,20160810,on,17:30,765
lightrail,20160810,on,20:30,180
lightrail,20160810,on,10:15,284
lightrail,20160810,on,17:15,675
lightrail,20160810,on,08:30,696
lightrail,20160810,on,10:30,295
lightrail,20160810,on,09:00,436
lightrail,20160810,on,07:30,483
lightrail,20160810,on,20:15,166
lightrail,20160810,on,06:30,169
lightrail,20160810,on,13:45,319
lightrail,20160810,on,18:00,617
lightrail,20160810,on,15:30,489
lightrail,20160810,on,11:15,384
lightrail,20160810,on,18:45,352
lightrail,20160810,on,11:30,349
lightrail,20160810,on,15:15,508
lightrail,20160810,on,19:15,259
lightrail,20160810,on,19:30,252
lightrail,20160810,on,06:15,146
lightrail,20160810,on,15:00,497
lightrail,20160810,on,21:45,110
lightrail,20160810,on,12:45,329
lightrail,20160810,on,13:15,439
lightrail,20160810,on,16:45,470
lightrail,20160810,on,17:45,644
lightrail,20160810,on,17:00,762
lightrail,20160810,on,08:00,729
lightrail,20160810,on,16:00,509
lightrail,20160810,on,21:15,163
lightrail,20160810,on,23:15,54
lightrail,20160810,on,13:00,428
lightrail,20160810,on,20:00,199
lightrail,20160810,on,12:30,384
lightrail,20160810,on,12:15,336
lightrail,20160810,on,09:30,339
lightrail,20160810,on,07:00,231
lightrail,20160810,on,14:45,331
lightrail,20160810,on,14:15,372
lightrail,20160810,on,08:45,497
lightrail,20160810,on,09:15,351
lightrail,20160810,on,16:30,580
lightrail,20160810,on,22:15,114
lightrail,20160810,on,10:00,298
lightrail,20160810,on,14:30,363
lightrail,20160810,on,18:15,432
lightrail,20160810,on,18:30,446
lightrail,20160810,on,06:45,200
lightrail,20160810,on,20:45,151
lightrail,20160810,on,07:45,641
lightrail,20160810,on,23:00,73
lightrail,20160810,on,08:15,777
lightrail,20160810,off,19:00,332
lightrail,20160810,off,13:30,435
lightrail,20160810,off,12:00,403
lightrail,20160810,off,15:45,467
lightrail,20160810,off,10:45,288
lightrail,20160810,off,06:00,80
lightrail,20160810,off,11:45,291
lightrail,20160810,off,16:30,516
lightrail,20160810,off,22:45,120
lightrail,20160810,off,09:45,370
lightrail,20160810,off,19:45,241
lightrail,20160810,off,11:00,325
lightrail,20160810,off,16:15,630
lightrail,20160810,off,21:30,173
lightrail,20160810,off,21:00,161
lightrail,20160810,off,14:00,274
lightrail,20160810,off,22:00,169
lightrail,20160810,off,07:15,257
lightrail,20160810,off,22:30,115
lightrail,20160810,off,17:30,664
lightrail,20160810,off,20:30,155
lightrail,20160810,off,10:15,261
lightrail,20160810,off,17:15,637
lightrail,20160810,off,08:30,724
lightrail,20160810,off,10:30,271
lightrail,20160810,off,09:00,477
lightrail,20160810,off,07:30,272
lightrail,20160810,off,20:15,191
lightrail,20160810,off,06:30,146
lightrail,20160810,off,13:45,357
lightrail,20160810,off,18:00,648
lightrail,20160810,off,06:45,176
lightrail,20160810,off,11:15,302
lightrail,20160810,off,18:45,433
lightrail,20160810,off,11:30,382
lightrail,20160810,off,15:15,468
lightrail,20160810,off,19:15,265
lightrail,20160810,off,19:30,283
lightrail,20160810,off,06:15,126
lightrail,20160810,off,15:00,331
lightrail,20160810,off,21:45,112
lightrail,20160810,off,12:45,330
lightrail,20160810,off,13:15,438
lightrail,20160810,off,16:45,572
lightrail,20160810,off,17:45,553
lightrail,20160810,off,17:00,462
lightrail,20160810,off,08:00,558
lightrail,20160810,off,16:00,474
lightrail,20160810,off,21:15,147
lightrail,20160810,off,23:15,74
lightrail,20160810,off,13:00,396
lightrail,20160810,off,20:00,189
lightrail,20160810,off,12:30,269
lightrail,20160810,off,12:15,434
lightrail,20160810,off,09:30,320
lightrail,20160810,off,07:00,152
lightrail,20160810,off,14:45,369
lightrail,20160810,off,14:15,322
lightrail,20160810,off,08:45,740
lightrail,20160810,off,09:15,422
lightrail,20160810,off,23:30,59
lightrail,20160810,off,22:15,120
lightrail,20160810,off,10:00,266
lightrail,20160810,off,14:30,425
lightrail,20160810,off,18:15,649
lightrail,20160810,off,18:30,437
lightrail,20160810,off,-1,1374
lightrail,20160810,off,15:30,502
lightrail,20160810,off,20:45,186
lightrail,20160810,off,07:45,482
lightrail,20160810,off,23:00,140
lightrail,20160810,off,08:15,766
lightrail,20160811,on,19:00,315
lightrail,20160811,on,13:30,386
lightrail,20160811,on,12:00,377
lightrail,20160811,on,15:45,482
lightrail,20160811,on,10:45,274
lightrail,20160811,on,06:00,99
lightrail,20160811,on,11:45,324
lightrail,20160811,on,05:45,107
lightrail,20160811,on,22:45,139
lightrail,20160811,on,09:45,288
lightrail,20160811,on,19:45,260
lightrail,20160811,on,11:00,275
lightrail,20160811,on,16:15,496
lightrail,20160811,on,21:30,198
lightrail,20160811,on,23:30,40
lightrail,20160811,on,21:00,155
lightrail,20160811,on,14:00,397
lightrail,20160811,on,22:00,157
lightrail,20160811,on,07:15,376
lightrail,20160811,on,22:30,175
lightrail,20160811,on,17:30,765
lightrail,20160811,on,20:30,179
lightrail,20160811,on,10:15,286
lightrail,20160811,on,17:15,687
lightrail,20160811,on,08:30,692
lightrail,20160811,on,10:30,272
lightrail,20160811,on,09:00,380
lightrail,20160811,on,07:30,474
lightrail,20160811,on,20:15,176
lightrail,20160811,on,06:30,186
lightrail,20160811,on,13:45,340
lightrail,20160811,on,18:00,597
lightrail,20160811,on,15:30,528
lightrail,20160811,on,11:15,277
lightrail,20160811,on,18:45,346
lightrail,20160811,on,11:30,273
lightrail,20160811,on,15:15,602
lightrail,20160811,on,19:15,230
lightrail,20160811,on,19:30,254
lightrail,20160811,on,06:15,153
lightrail,20160811,on,15:00,459
lightrail,20160811,on,21:45,163
lightrail,20160811,on,12:45,329
lightrail,20160811,on,13:15,371
lightrail,20160811,on,16:45,540
lightrail,20160811,on,17:45,686
lightrail,20160811,on,17:00,752
lightrail,20160811,on,08:00,747
lightrail,20160811,on,16:00,534
lightrail,20160811,on,21:15,212
lightrail,20160811,on,23:15,69
lightrail,20160811,on,13:00,389
lightrail,20160811,on,20:00,205
lightrail,20160811,on,12:30,319
lightrail,20160811,on,12:15,347
lightrail,20160811,on,09:30,378
lightrail,20160811,on,07:00,256
lightrail,20160811,on,14:45,411
lightrail,20160811,on,14:15,370
lightrail,20160811,on,08:45,610
lightrail,20160811,on,09:15,395
lightrail,20160811,on,16:30,535
lightrail,20160811,on,22:15,151
lightrail,20160811,on,10:00,260
lightrail,20160811,on,14:30,339
lightrail,20160811,on,18:15,647
lightrail,20160811,on,18:30,419
lightrail,20160811,on,06:45,216
lightrail,20160811,on,20:45,183
lightrail,20160811,on,07:45,654
lightrail,20160811,on,23:00,99
lightrail,20160811,on,08:15,768
lightrail,20160811,off,19:00,390
lightrail,20160811,off,13:30,267
lightrail,20160811,off,12:00,254
lightrail,20160811,off,15:45,425
lightrail,20160811,off,10:45,242
lightrail,20160811,off,06:00,68
lightrail,20160811,off,11:45,296
lightrail,20160811,off,16:30,524
lightrail,20160811,off,22:45,169
lightrail,20160811,off,09:45,405
lightrail,20160811,off,19:45,255
lightrail,20160811,off,11:00,266
lightrail,20160811,off,16:15,414
lightrail,20160811,off,21:30,187
lightrail,20160811,off,21:00,181
lightrail,20160811,off,14:00,331
lightrail,20160811,off,22:00,148
lightrail,20160811,off,07:15,255
lightrail,20160811,off,22:30,142
lightrail,20160811,off,17:30,693
lightrail,20160811,off,20:30,217
lightrail,20160811,off,10:15,236
lightrail,20160811,off,17:15,569
lightrail,20160811,off,08:30,740
lightrail,20160811,off,10:30,261
lightrail,20160811,off,09:00,632
lightrail,20160811,off,07:30,313
lightrail,20160811,off,20:15,213
lightrail,20160811,off,06:30,149
lightrail,20160811,off,13:45,407
lightrail,20160811,off,18:00,564
lightrail,20160811,off,06:45,176
lightrail,20160811,off,11:15,226
lightrail,20160811,off,18:45,442
lightrail,20160811,off,11:30,297
lightrail,20160811,off,15:15,466
lightrail,20160811,off,19:15,314
lightrail,20160811,off,19:30,205
lightrail,20160811,off,06:15,129
lightrail,20160811,off,15:00,353
lightrail,20160811,off,21:45,160
lightrail,20160811,off,12:45,330
lightrail,20160811,off,13:15,372
lightrail,20160811,off,16:45,472
lightrail,20160811,off,17:45,691
lightrail,20160811,off,17:00,548
lightrail,20160811,off,08:00,631
lightrail,20160811,off,16:00,570
lightrail,20160811,off,21:15,172
lightrail,20160811,off,23:15,88
lightrail,20160811,off,13:00,306
lightrail,20160811,off,20:00,144
lightrail,20160811,off,12:30,321
lightrail,20160811,off,12:15,348
lightrail,20160811,off,09:30,358
lightrail,20160811,off,07:00,170
lightrail,20160811,off,14:45,341
lightrail,20160811,off,14:15,379
lightrail,20160811,off,08:45,723
lightrail,20160811,off,09:15,382
lightrail,20160811,off,23:30,93
lightrail,20160811,off,22:15,184
lightrail,20160811,off,10:00,244
lightrail,20160811,off,14:30,425
lightrail,20160811,off,18:15,610
lightrail,20160811,off,18:30,539
lightrail,20160811,off,-1,1467
lightrail,20160811,off,15:30,578
lightrail,20160811,off,20:45,165
lightrail,20160811,off,07:45,401
lightrail,20160811,off,23:00,115
lightrail,20160811,off,08:15,710
lightrail,20160812,on,19:00,370
lightrail,20160812,on,13:30,387
lightrail,20160812,on,12:00,347
lightrail,20160812,on,15:45,426
lightrail,20160812,on,10:45,267
lightrail,20160812,on,06:00,107
lightrail,20160812,on,00:00,69
lightrail,20160812,on,11:45,331
lightrail,20160812,on,05:45,105
lightrail,20160812,on,22:45,214
lightrail,20160812,on,09:45,298
lightrail,20160812,on,19:45,266
lightrail,20160812,on,11:00,268
lightrail,20160812,on,16:15,526
lightrail,20160812,on,21:30,226
lightrail,20160812,on,23:30,118
lightrail,20160812,on,21:00,228
lightrail,20160812,on,14:00,364
lightrail,20160812,on,22:00,239
lightrail,20160812,on,07:15,355
lightrail,20160812,on,22:30,242
lightrail,20160812,on,17:30,749
lightrail,20160812,on,20:30,189
lightrail,20160812,on,10:15,265
lightrail,20160812,on,17:15,706
lightrail,20160812,on,08:30,706
lightrail,20160812,on,10:30,292
lightrail,20160812,on,09:00,441
lightrail,20160812,on,07:30,471
lightrail,20160812,on,20:15,243
lightrail,20160812,on,06:30,176
lightrail,20160812,on,13:45,352
lightrail,20160812,on,18:00,640
lightrail,20160812,on,15:00,525
lightrail,20160812,on,23:45,131
lightrail,20160812,on,15:30,547
lightrail,20160812,on,11:15,308
lightrail,20160812,on,18:45,415
lightrail,20160812,on,11:30,276
lightrail,20160812,on,15:15,613
lightrail,20160812,on,19:15,340
lightrail,20160812,on,19:30,290
lightrail,20160812,on,06:15,145
lightrail,20160812,on,00:15,52
lightrail,20160812,on,21:45,242
lightrail,20160812,on,12:45,348
lightrail,20160812,on,13:15,378
lightrail,20160812,on,16:45,618
lightrail,20160812,on,17:45,696
lightrail,20160812,on,17:00,765
lightrail,20160812,on,08:00,697
lightrail,20160812,on,16:00,570
lightrail,20160812,on,21:15,231
lightrail,20160812,on,23:15,136
lightrail,20160812,on,13:00,356
lightrail,20160812,on,20:00,240
lightrail,20160812,on,12:30,318
lightrail,20160812,on,12:15,374
lightrail,20160812,on,09:30,364
lightrail,20160812,on,07:00,243
lightrail,20160812,on,14:45,400
lightrail,20160812,on,14:15,378
lightrail,20160812,on,08:45,573
lightrail,20160812,on,09:15,437
lightrail,20160812,on,16:30,627
lightrail,20160812,on,22:15,224
lightrail,20160812,on,10:00,326
lightrail,20160812,on,14:30,430
lightrail,20160812,on,18:15,580
lightrail,20160812,on,18:30,470
lightrail,20160812,on,06:45,206
lightrail,20160812,on,20:45,201
lightrail,20160812,on,07:45,580
lightrail,20160812,on,23:00,204
lightrail,20160812,on,08:15,800
lightrail,20160812,off,19:00,411
lightrail,20160812,off,13:30,387
lightrail,20160812,off,12:00,247
lightrail,20160812,off,15:45,589
lightrail,20160812,off,10:45,243
lightrail,20160812,off,06:00,76
lightrail,20160812,off,00:00,99
lightrail,20160812,off,11:45,287
lightrail,20160812,off,16:30,485
lightrail,20160812,off,22:45,200
lightrail,20160812,off,09:45,405
lightrail,20160812,off,19:45,314
lightrail,20160812,off,11:00,252
lightrail,20160812,off,16:15,425
lightrail,20160812,off,21:30,197
lightrail,20160812,off,21:00,207
lightrail,20160812,off,14:00,329
lightrail,20160812,off,22:00,129
lightrail,20160812,off,07:15,240
lightrail,20160812,off,22:30,241
lightrail,20160812,off,17:30,745
lightrail,20160812,off,20:30,207
lightrail,20160812,off,10:15,303
lightrail,20160812,off,17:15,552
lightrail,20160812,off,08:30,707
lightrail,20160812,off,10:30,306
lightrail,20160812,off,09:00,471
lightrail,20160812,off,07:30,282
lightrail,20160812,off,20:15,297
lightrail,20160812,off,06:30,133
lightrail,20160812,off,13:45,351
lightrail,20160812,off,18:00,521
lightrail,20160812,off,15:00,473
lightrail,20160812,off,23:45,139
